number,title,classification,timestamp,latitude,longitude
3093,Report 3093: Observation of possibly two animals in or near back yard of apartment complex,Class A,2001-09-01T12:00:00Z,42.73854,-93.22192
4011,Report 4011: Road crossing sighting in a farm area near Maynard; other incidents in vicinity,Class A,1970-11-30T12:00:00Z,42.7525,-91.8043
9089,"Report 9089: While heading to cabin at 6:30 a.m., husband and wife have sighting near Wipsipinicon River",Class A,2004-09-12T12:00:00Z,42.28422,-91.68192
22147,Report 22147: Artifact hunter describes an unusual daylight encounter in a public hunting area near Van Wert,Class A,1991-09-15T12:00:00Z,40.8348,-93.85965
23489,Report 23489: Nighttime sighting near Goeldner Woods County Park,Class A,2007-11-22T12:00:00Z,41.461,-94.045
25071,"Report 25071: Daylight sighting by a roofing contractor near the Mississippi River, south of Dubuque",Class A,2007-11-07T12:00:00Z,42.4104,-90.66615
25084,Report 25084: Deer hunter observes tall bi-pedal creature running on the other side of a dry riverbed outside Wellman,Class A,2006-11-15T12:00:00Z,41.47445,-91.74585
30530,Report 30530: Late afternoon sighting of a road crossing on Hwy 52 north of Dubuque,Class A,2011-08-31T12:00:00Z,42.55997,-90.76557
44429,Report 44429: Truck driver watches a Bigfoot chase Deer across US-30 west of Boone,Class A,2014-04-04T12:00:00Z,42.03477,-93.92304
1796,Report 1796: Elk hunter observes an apparent family group,Class A,1983-09-04T12:00:00Z,42.5149,-111.1241
1801,Report 1801: Close daylight sighting of animal crossing road near Spirit Lake,Class A,1967-07-29T12:00:00Z,47.95614,-116.7787
3292,Report 3292: Mountain goat hunters have encounter with 8'-9' tall biped,Class A,1973-08-24T12:00:00Z,45.08334,-115.75
4741,Report 4741: Four witnesses have encounter near McCall,Class A,1969-08-16T12:00:00Z,44.91666,-116.0833
4987,Report 4987: Deputy sheriff has vehicle near miss with nine foot tall biped,Class A,1990-10-31T12:00:00Z,44.85,-116.4
5720,Report 5720: Night time rabbit hunters spotlight 7' tall biped leaping over 4' sagebrush as it escapes from view,Class A,1963-06-15T12:00:00Z,42.79166,-116.25
6391,Report 6391: Camper sees sasquatch across Snake River,Class A,1974-06-15T12:00:00Z,45.9978,-116.9156
6929,Report 6929: 16-year-old girl has nighttime sighting near hot springs,Class A,1981-07-07T12:00:00Z,44.75,-115.9167
6983,Report 6983: Hunter has early morning sighting near Challis,Class A,1975-10-01T12:00:00Z,44.25028,-114.7503
7870,Report 7870: Frightened teen deer hunter feels stalked by large hairy bipedal animal,Class A,1996-10-01T12:00:00Z,44.41666,-115.5833
8251,Report 8251: Young deerhunters see moving biped shape and later hear vocalizations.,Class A,1985-10-25T12:00:00Z,45.08334,-115.75
10012,Report 10012: Night time encounter with parked trucker and wife near Post Falls.,Class A,1988-12-03T12:00:00Z,47.70965,-116.9266
10510,Report 10510: Logger and granddaughter have brief sighting in the Selkirk Mountains,Class A,1969-10-18T12:00:00Z,48.1143,-116.0558
11070,"Report 11070: Fisherman sees bipedal, human-looking animal in river",Class A,2005-05-09T12:00:00Z,44.0925,-112.455
12158,Report 12158: Young boy views bigfoot through window,Class A,1979-02-17T12:00:00Z,44.58335,-116.0834
12913,Report 12913: Long-duration daylight sighting (distant) on Moscow Mountain,Class A,2005-07-01T12:00:00Z,46.8102,-116.8368
13692,Report 13692: Daytime sighting by young girl hiking with family north of Fairfield,Class A,1988-08-20T12:00:00Z,43.4082,-114.8281
16527,Report 16527: Multiple witness incident at night near Idaho Falls,Class A,2006-11-04T12:00:00Z,43.41005,-111.7899
20802,Report 20802: Woman picking berries with family has daylight sighting near Clark Fork,Class A,1985-08-15T12:00:00Z,48.255,-116.1475
20884,Report 20884: Daytime encounter by two people near Rock Creek Road,Class A,2007-08-09T12:00:00Z,42.21834,-114.2634
22651,Report 22651: Multiple witnesses see multiple figures on the edge of a small lake in the Mallard Larkins Roadless Area,Class A,2001-09-03T12:00:00Z,46.94,-115.586
23521,Report 23521: Parked trucker has frightening early morning encounter off I-90 near Wallace,Class A,1996-05-30T12:00:00Z,47.509,-115.9965
25156,Report 25156: Very close daylight sighting by a woodcutter driving down a logging road east of Nordman,Class A,1980-10-28T12:00:00Z,48.6334,-116.934
26487,Report 26487: Man remembers his nighttime sighting at Bloom Lake north of Sandpoint,Class A,1993-10-31T12:00:00Z,48.49805,-116.4171
28709,Report 28709: Several years later bowhunter confirms sighting of Bigfoot family east of Montpelier,Class A,1982-09-11T12:00:00Z,42.5149,-111.1241
29357,Report 29357: Husband and wife riding ATV's along the Payette River see a Bigfoot,Class A,2009-06-13T12:00:00Z,44.28265,-115.8714
38287,Report 38287: Dogs alert homeowner to a late night visitor outside Kamiah,Class A,2013-12-04T12:00:00Z,46.19614,-141.006
50124,Report 50124: Elk hunter has late afternoon sighting near Spencer,Class A,2015-10-20T12:00:00Z,44.41131,-112.2873
56861,Report 56861: Visitor to a ranch has evening sighting near Priest River,Class A,2015-12-26T12:00:00Z,48.1964,-116.99
202,Report 202: Woman sees black shiny figure standing by tree disappear into forest,Class A,1998-05-15T12:00:00Z,39.2949,-90.608
2805,"Report 2805: Early morning sighting of creature looking at ""something"" in the snow in Vandalia.",Class A,1975-12-15T12:00:00Z,38.98,-89.136
3474,"Report 3474: One sighting in October near a cabin, then another incident six months later less than a mile away from the first incident",Class A,1989-10-15T12:00:00Z,37.34339,-88.71672
3521,"Report 3521: Deer hunter sees large hairy black creature that ""plays peekaboo"" near Webster.",Class A,2000-11-15T12:00:00Z,40.4664,-91.0007
4099,Report 4099: Daytime sighting by two arrowhead hunters near Gulfport.,Class A,2004-11-26T12:00:00Z,40.8139,-91.0863
8696,Report 8696: Nighttime sighting of gray upright animal near Kewanee,Class A,1999-09-15T12:00:00Z,41.30412,-89.9595
10037,Report 10037: Youth has daylight sighting in corn field near Rock Falls.,Class A,2004-12-22T12:00:00Z,41.7798,-89.689
10197,Report 10197: Two squirrel hunters have sighting near Shoal Creek.,Class A,1992-09-14T12:00:00Z,39.06,-89.558
10535,Report 10535: Two teens have daylight sighting near Alton.,Class A,2004-07-08T12:00:00Z,38.92241,-90.16171
10892,Report 10892: Youth has daylight sighting in swampy area near Canton Lake.,Class A,1980-04-12T12:00:00Z,40.5332,-90.0594
10910,Report 10910: Hunter has daylight sighting near Sandoval.,Class A,1989-10-14T12:00:00Z,38.68707,-89.09732
11273,Report 11273: Youth has sighting along abandoned railroad line on edge of West Frankfort.,Class A,1979-08-17T12:00:00Z,37.91,-88.929
11831,Report 11831: Snake hunter has daytime sighting near Seneca.,Class A,2005-06-02T12:00:00Z,41.3368,-88.562
11911,Report 11911: Campers have lengthy nighttime encounter near Seneca.,Class A,1983-07-23T12:00:00Z,41.295,-88.595
12140,Report 12140: Two teenagers have sighting east of Seneca,Class A,1979-06-09T12:00:00Z,41.33,-88.55
12439,Report 12439: Three men have daylight sighting near Seneca,Class A,2005-06-10T12:00:00Z,41.3368,-88.562
12984,Report 12984: Nighttime sighting by motorists east of Carpentersville,Class A,1968-09-28T12:00:00Z,42.1295,-88.1577
14404,Report 14404: Several sightings and strange occurences near a residence west of Goodwine,Class A,2003-09-06T12:00:00Z,40.34057,-87.47077
14872,Report 14872: Nighttime sighting and possible footprints found by homeowner near Edwardsville,Class A,2006-06-08T12:00:00Z,38.4763,-89.54485
15007,Report 15007: Daylight sighting by resident near Vermont Lake,Class A,2004-09-11T12:00:00Z,40.316,-90.459
15251,Report 15251: Multiple witness motorist sighting on Rt 36 east of Riverton.,Class A,1995-12-15T12:00:00Z,39.853,-89.5
15347,Report 15347: Deer hunter has early morning sighting from tree stand near Pearl City,Class A,2003-10-26T12:00:00Z,42.21,-89.85
19910,Report 19910: Nighttime sighting by property owner near Kishwaukee River.,Class A,1994-10-22T12:00:00Z,42.1846,-89.022
23104,Report 23104: Motorist and son observe road crossing near Spitler Woods State Park,Class A,2006-10-05T12:00:00Z,39.781,-88.867
23395,Report 23395: Deer hunters have close sighting along Dry Fork Creek.,Class A,2006-10-16T12:00:00Z,38.946,-89.582
23418,Report 23418: Camper has nighttime sighting outside of Bunker Hill,Class A,1994-07-04T12:00:00Z,39.06,-89.98351
23949,Report 23949: Turkey hunter has early morning sighting near Rozetta,Class A,2008-05-03T12:00:00Z,40.9452,-90.9009
24147,Report 24147: Creature seen at a flooded rock quarry near Hampton,Class A,1969-09-01T12:00:00Z,41.55965,-90.40675
24354,Report 24354: Hunter has sighting from his deer stand near Detroit,Class A,2007-11-16T12:00:00Z,39.607,-90.64
24544,Report 24544: Motorist has a nighttime sighting near Karnak.,Class A,1999-10-02T12:00:00Z,37.289,-88.9963
24997,Report 24997: Hiker has nighttime sighting near Carlyle,Class A,2007-10-27T12:00:00Z,38.567,-89.341
25267,Report 25267: Memory told of a sasquatch standing in headlights on Christmas Eve west of St. Jacob,Class A,1980-12-24T12:00:00Z,38.72226,-89.80125
25273,"Report 25273: Possible sighting, wood knocks and vocalizations west of Girard",Class A,2008-11-08T12:00:00Z,39.26776,-89.48787
25809,Report 25809: Resident has recent daylight sighting while retrieving cattle near Godfrey,Class A,2009-04-08T12:00:00Z,38.9951,-90.1451
26905,Report 26905: Fisherman has closeup encounter with a juvenile near Kankakee,Class A,1973-05-13T12:00:00Z,41.16124,-87.58124
27374,Report 27374: Man remembers his daytime sighting as a youth living south of Hennepin,Class A,1986-11-29T12:00:00Z,41.2285,-89.3211
28110,Report 28110: Night fisherman has sighting at Clinton Lake boat docks,Class A,2009-06-27T12:00:00Z,40.19732,-88.724
28423,Report 28423: Man recalls his face to face daylight encounter in Siloam Springs State Park,Class A,1972-10-29T12:00:00Z,39.93521,-89.88871
28429,Report 28429: Deer hunter has sighting at dusk near Jubilee College State Park,Class A,2007-10-27T12:00:00Z,40.82944,-89.73378
28484,Report 28484: Vocalizations and a sighting with a spotlight near Murrayville,Class A,2006-07-22T12:00:00Z,39.57463,-90.24173
28516,Report 28516: Memory told of a daytime sighting near Edwardsville,Class A,1978-10-21T12:00:00Z,38.7774,-90.012
28533,Report 28533: Daylight sighting by a motorist near Lake Jacksonville,Class A,2005-11-19T12:00:00Z,39.6548,-90.18651
28534,Report 28534: Runner has sighting near home south of Jacksonville,Class A,2006-08-26T12:00:00Z,39.53747,-90.17564
28545,Report 28545: Man tells of the strange occurrences and his sighting as a teenager near Buckhart,Class A,1976-09-18T12:00:00Z,39.7721,-89.4691
28568,Report 28568: Nighttime sighting near a dumpster by a bicyclist in Canton,Class A,2010-10-17T12:00:00Z,40.5658,-90.0055
28703,Report 28703: Motorist has daylight sighting southwest of Taylorville,Class A,2008-09-28T12:00:00Z,39.5075,-89.3469
28714,Report 28714: Memory told of seeing a bigfoot on the side of a road along Middle Branch Creek,Class A,1969-08-09T12:00:00Z,40.62288,-89.99328
28728,Report 28728: Daylight sighting by a motorist near Brookfield Zoo,Class A,2010-11-16T12:00:00Z,41.84136,-87.83285
28899,Report 28899: Father and son have daylight sighting on Illinois Rt 48 near Taylorville,Class A,2008-05-05T12:00:00Z,39.5075,-89.3469
28936,Report 28936: Daytime sighting by a motorist east of Seneca,Class A,2009-06-24T12:00:00Z,41.33018,-88.53889
28940,Report 28940: Motorist has night-time sighting near bridge just south of Seneca,Class A,2011-02-24T12:00:00Z,41.29663,-88.60814
29165,Report 29165: Possible observations using thermal imager southeast of Equality,Class A,2011-04-15T12:00:00Z,37.60075,-88.38197
29265,Report 29265: Motorists have sighting at night near Otterville,Class A,2008-05-23T12:00:00Z,39.02341,-90.40184
29287,Report 29287: Memory told of a daylight sighting as a youth near Fenton,Class A,2000-04-07T12:00:00Z,41.7584,-90.0795
30003,Report 30003: Late night encounter by a motorcyclist outside of Marseilles,Class A,2011-07-18T12:00:00Z,41.42396,-88.71103
30203,Report 30203: Nighttime sighting by motorists along I-55 near Lincoln,Class A,2004-10-30T12:00:00Z,40.14471,-89.41959
30367,Report 30367: Memories told of encounters experienced by a family living near Villa Grove,Class A,1964-11-07T12:00:00Z,39.8213,-88.1676
30896,Report 30896: Second nighttime sighting by motorcyclist north of Marseilles,Class A,2011-10-20T12:00:00Z,41.4209,-88.706
31858,Report 31858: Motorists have nighttime sighting on outskirts of Lawrenceville,Class A,2011-12-19T12:00:00Z,38.71682,-87.68468
31968,Report 31968: Midday observation by young hunters near Glasford,Class A,1985-01-12T12:00:00Z,40.59904,-89.88347
32162,Report 32162: Recollection of daylight sighting as youth near Victoria,Class A,1973-06-09T12:00:00Z,40.98073,-90.18332
32400,Report 32400: Jogger has daylight sighting on Prairie Trail near Algonquin,Class A,2008-09-13T12:00:00Z,42.18476,-88.29926
32616,Report 32616: Hiker has nighttime sighting in Harris Forest Preserve.,Class A,2012-01-05T12:00:00Z,41.61575,-88.4586
33638,Report 33638: Woman recalls her night time sighting while fishing behind her home near Columbia,Class A,1991-11-16T12:00:00Z,38.51689,-90.16501
33859,Report 33859: Woman recalls daylight sighting north of Marseilles,Class A,1987-07-11T12:00:00Z,41.42741,-88.71402
34728,Report 34728: Recollection of a daylight sighting as a youth in Riverton,Class A,1996-10-12T12:00:00Z,39.84874,-89.55229
35427,Report 35427: Family has daylight sighting while fishing on Rend Lake,Class A,2012-05-14T12:00:00Z,38.1038,-88.99181
36246,Report 36246: Hiker has daylight sighting near Olive Branch.,Class A,2011-10-10T12:00:00Z,37.18404,-89.36896
36306,Report 36306: Motorist has daytime sighting near railroad tracks west of Murphysboro,Class A,2011-03-05T12:00:00Z,37.71917,-89.48784
36406,Report 36406: Daylight sighting by a camper in Argyle Lake State Park,Class A,2012-08-09T12:00:00Z,40.45273,-90.79664
36667,Report 36667: Memory told of encounters on a farm near Ottawa.,Class A,1986-01-01T12:00:00Z,41.30374,-88.95451
37522,Report 37522: Homeowner recalls night time sighting in NW Decatur,Class A,1980-11-08T12:00:00Z,39.8732,-88.9813
37697,Report 37697: Memory told of a sighting at dawn while deer hunting north of Hettick.,Class A,1993-11-20T12:00:00Z,39.37753,-90.04582
37856,Report 37856: Close encounter at night by a motorist near Mt.Carmel,Class A,2010-10-19T12:00:00Z,38.37945,-87.79079
38395,Report 38395: Motorists have nighttime sighting north of Matteson.,Class A,2012-12-20T12:00:00Z,41.53346,-87.75156
39267,Report 39267: Motorist reports his second sighting near railroad tracks west of Murphysboro,Class A,2012-03-06T12:00:00Z,37.71917,-89.48784
40075,Report 40075: Daylight sighting along levee in East Peoria,Class A,2013-02-26T12:00:00Z,40.67577,-89.60034
40457,Report 40457: Memory told of a close encounter by motorists just north of Rushville,Class A,2000-01-09T12:00:00Z,40.25679,-90.59952
41318,Report 41318: Memory told of roadside sighting at night south of Rantoul,Class A,1975-10-11T12:00:00Z,40.26916,-88.1033
